0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.004,-1.67999430933856,-1.40179948319488,-1.81269479868753,-2.99370536976382,-0.885694325329777,-0.0696005505414344,1
0.006,-1.67998292807435,-1.40179844974863,-1.81268439593481,-2.99371610924754,-0.885682976048146,-0.0696016516288374,1
0.008,-1.67996585634824,-1.40179690005444,-1.81266879143591,-2.99373221834426,-0.885665952296303,-0.0696033032741109,1
0.01,-1.67994309437152,-1.40179483470123,-1.81264798473368,-2.99375369688995,-0.88564325428615,-0.0696055054976581,1
0.012,-1.67991464242597,-1.40179225447364,-1.81262197521983,-2.99378054466339,-0.885614882300299,-0.069608258328385,1
0.014,-1.67988050086382,-1.40178916035198,-1.8125907621349,-2.99381276138614,-0.885580836692071,-0.0696115618037016,1
0.016,-1.67984067010777,-1.4017855535123,-1.81255434456835,-2.99385034672255,-0.8855411178855,-0.0696154159695252,1
0.018,-1.67979515065096,-1.40178143532628,-1.81251272145863,-2.99389330027965,-0.885495726375326,-0.0696198208802839,1
0.02,-1.67974394305702,-1.40177680736132,-1.81246589159316,-2.99394162160714,-0.885444662726999,-0.0696247765989199,1
0.022,-1.67968704796002,-1.40177167138047,-1.81241385360848,-2.99399531019733,-0.885387927576672,-0.0696302831968954,1
0.024,-1.67962446606449,-1.4017660293424,-1.81235660599028,-2.99405436548505,-0.885325521631201,-0.0696363407541978,1
0.026,-1.6795561981454,-1.40175988340143,-1.81229414707351,-2.99411878684764,-0.885257445668139,-0.0696429493593461,1
0.028,-1.67948224504816,-1.40175323590749,-1.81222647504243,-2.99418857360478,-0.885183700535729,-0.0696501091093978,1
0.03,-1.67940260768864,-1.40174608940608,-1.81215358793076,-2.9942637250185,-0.885104287152898,-0.0696578201099572,1
0.032,-1.67931728705311,-1.4017384466383,-1.81207548362175,-2.99434424029302,-0.885019206509253,-0.0696660824751839,1
0.034,-1.67922628419827,-1.40173031054075,-1.81199215984829,-2.99443011857471,-0.884928459665067,-0.069674896327802,1
0.036,-1.67912960025124,-1.40172168424556,-1.81190361419307,-2.99452135895194,-0.884832047751272,-0.0696842617991104,1
0.038,-1.67902723640952,-1.40171257108038,-1.81180984408869,-2.99461796045498,-0.884729971969453,-0.0696941790289933,1
0.04,-1.67891919394101,-1.40170297456826,-1.81171084681776,-2.99471992205593,-0.884622233591828,-0.0697046481659323,1
0.042,-1.67880547418398,-1.40169289842772,-1.81160661951311,-2.99482724266853,-0.884508833961244,-0.0697156693670183,1
0.044,-1.67868607854706,-1.40168234657266,-1.8114971591579,-2.99493992114807,-0.884389774491158,-0.0697272427979649,1
0.046,-1.67856100850924,-1.40167132311232,-1.8113824625858,-2.99505795629125,-0.884265056665627,-0.069739368633122,1
0.048,-1.67843026561983,-1.4016598323513,-1.81126252648115,-2.99518134683603,-0.884134682039291,-0.0697520470554906,1
0.05,-1.67829385149844,-1.40164787878944,-1.81113734737912,-2.99531009146151,-0.883998652237355,-0.0697652782567379,1
0.052,-1.67815176783501,-1.40163546712183,-1.81100692166595,-2.99544418878773,-0.883856968955575,-0.0697790624372137,1
0.054,-1.67800401638974,-1.40162260223878,-1.81087124557906,-2.99558363737553,-0.883709633960243,-0.0697933998059668,1
0.056,-1.67785059899309,-1.40160928922572,-1.81073031520731,-2.99572843572641,-0.88355664908816,-0.069808290580763,1
0.058,-1.67769151754577,-1.40159553336321,-1.8105841264912,-2.99587858228233,-0.88339801624662,-0.0698237349881033,1
0.06,-1.67752677401868,-1.40158134012684,-1.81043267522306,-2.99603407542551,-0.883233737413396,-0.0698397332632428,1
0.062,-1.67735637045296,-1.40156671518723,-1.81027595704728,-2.9961949134783,-0.883063814636706,-0.0698562856502109,1
0.064,-1.67718030924412,-1.4015516559959,-1.81011398401615,-2.99636105977785,-0.882888251025135,-0.0698734166283614,1
0.066,-1.67699859200329,-1.40153618543528,-1.80994671837197,-2.99653258237407,-0.882707046786397,-0.0698910780127211,1
0.068,-1.67681122127005,-1.40152030135599,-1.80977417186607,-2.99670944448428,-0.882520205173291,-0.0699092942938592,1
0.07,-1.67661819936413,-1.40150401020478,-1.80959633955555,-2.99689164419043,-0.882327728513667,-0.0699280657513039,1
0.072,-1.67641952867724,-1.40148731862643,-1.80941321634871,-2.99707917951236,-0.882129619207646,-0.0699473926732796,1
0.074,-1.67621521167117,-1.40147023346041,-1.80922479700742,-2.99727204840879,-0.881925879725651,-0.0699672753569193,1
0.076,-1.6760052508777,-1.40145276174077,-1.80903107614737,-2.99747024877706,-0.881716512608379,-0.0699877141082907,1
0.078,-1.6757896488986,-1.40143491069607,-1.80883204823836,-2.99767377845293,-0.881501520466774,-0.0700087092424212,1
0.08,-1.67556840840561,-1.40141668774935,-1.80862770760461,-2.9978826352103,-0.881280905981994,-0.0700302610833254,1
0.082,-1.67534153214036,-1.40139810051803,-1.80841804842499,-2.99809681676101,-0.88105467190538,-0.0700523699640322,1
0.084,-1.6751090232977,-1.40137914546381,-1.80820308701874,-2.99831627375868,-0.880822822392888,-0.0700750688797694,1
0.086,-1.67487088398913,-1.40135985328188,-1.80798277271199,-2.99854109777797,-0.880585357664587,-0.0700982928867647,1
0.088,-1.67462711755592,-1.40134022083896,-1.80775712152376,-2.99877123934886,-0.880342282022738,-0.0701220749869495,1
0.09,-1.6743777270156,-1.4013202565233,-1.8075261270585,-2.99900669593435,-0.880093598495644,-0.0701464155500379,1
0.092,-1.67412271545894,-1.40129996892308,-1.80728978277327,-2.99924746493202,-0.879839310185073,-0.0701713149545698,1
0.094,-1.6738620860464,-1.4012793668204,-1.80704808198178,-2.99949354367575,-0.879579420262779,-0.07019677358828,1
0.096,-1.67359584235291,-1.40125844897415,-1.80680103788441,-2.99974488720735,-0.879313933170791,-0.0702228212239599,1
0.098,-1.67332398698527,-1.40123724497692,-1.80654860345753,-3.00000157718466,-0.879042849817331,-0.0702493995278905,1
0.1,-1.67304652366461,-1.40121575399206,-1.80629079160507,-3.00026356852259,-0.878766174790483,-0.0702765382796006,1
0.102,-1.67276345582628,-1.40119398557031,-1.80602759507453,-3.0005308582996,-0.878483911537987,-0.0703042379042917,1
0.104,-1.67247478697873,-1.40117194946194,-1.80575900646809,-3.00080344352689,-0.878196063580921,-0.0703324988361853,1
0.106,-1.67218052106524,-1.40114964477515,-1.80548503945813,-3.00108127644177,-0.877902635782173,-0.0703613526533194,1
0.108,-1.67188066099844,-1.40112710330473,-1.80520564395117,-3.00136444333622,-0.877603629254969,-0.0703907375536353,1
0.11,-1.67157521086856,-1.40110432456528,-1.80492083332496,-3.00165289631796,-0.877299049008915,-0.0704206851202397,1
0.112,-1.6712641744575,-1.40108131907272,-1.80463059962368,-3.00194663213696,-0.876988898839648,-0.0704511958256095,1
0.114,-1.67094755596982,-1.40105808717929,-1.80433495501009,-3.00224560477475,-0.876673183832482,-0.0704822999151455,1
0.116,-1.67062535862759,-1.40103466050803,-1.80403385072951,-3.00254989623838,-0.876351905491146,-0.0705139383666087,1
0.118,-1.67029758678221,-1.40101103981725,-1.80372729865293,-3.00285946037728,-0.876025069047526,-0.0705461414303858,1
0.12,-1.66996424479016,-1.4009872275488,-1.8034153075446,-3.0031742572736,-0.875692679612324,-0.0705789350090419,1
0.122,-1.66962533618411,-1.40096325286723,-1.80309783420752,-3.00349435613089,-0.875354739255402,-0.0706122688523221,1
0.124,-1.66928086547052,-1.40093911862497,-1.80277488711366,-3.00381971689437,-0.875011253237252,-0.0706461688690607,1
0.126,-1.66893083724623,-1.40091482686079,-1.80244647651024,-3.00415029545371,-0.874662226991309,-0.0706806637931228,1
0.128,-1.66857525518472,-1.40089040927578,-1.80211255499921,-3.00448616877882,-0.874307662566177,-0.0707156978017457,1
0.13,-1.6682141240333,-1.4008658683208,-1.80177313253664,-3.00482729262093,-0.873947565545463,-0.0707512996332462,1
0.132,-1.6678474486295,-1.400841205572,-1.80142822096316,-3.00517361845487,-0.873581941690455,-0.0707875010136508,1
0.134,-1.66747523291322,-1.40081645151753,-1.80107777599626,-3.00552521561018,-0.873210793467262,-0.0708242513041227,1
0.136,-1.66709748161252,-1.40079161586593,-1.80072179414411,-3.00588206710421,-0.87283412588227,-0.0708615600861955,1
0.138,-1.66671419953867,-1.40076670777791,-1.80036027318834,-3.00624415295073,-0.872451944086557,-0.07089943903038,1
0.14,-1.66632539185541,-1.40074172813067,-1.79999322725625,-3.0066114183991,-0.872064254290423,-0.0709379240894286,1
0.142,-1.66593106254863,-1.40071671497467,-1.79962059835545,-3.00698396021576,-0.871671058441365,-0.070976945218668,1
0.144,-1.66553121693318,-1.40069166960222,-1.79924240032528,-3.00736172350863,-0.871272362900212,-0.0710165383703021,1
0.146,-1.6651258604131,-1.40066659228252,-1.79885864915178,-3.00774464858277,-0.870868174216377,-0.0710567428767145,1
0.148,-1.66471499710026,-1.40064152398308,-1.79846928194406,-3.00813284144545,-0.870458494268609,-0.071097482030217,1
0.15,-1.66429863288037,-1.40061645571671,-1.79807433319883,-3.00852620267914,-0.870043330894746,-0.0711388228885452,1
0.152,-1.66387677225352,-1.40059142117725,-1.79767375466389,-3.00892480677856,-0.869622687000418,-0.0711807106836564,1
0.154,-1.66344942112818,-1.40056641501063,-1.79726757420887,-3.00932856760447,-0.869196570174306,-0.071223203136091,1
0.156,-1.66301658410509,-1.40054147241818,-1.79685574116946,-3.00973756401693,-0.868764983330753,-0.0712662423049596,1
0.158,-1.66257826690492,-1.40051659811006,-1.79643826435247,-3.01015174930387,-0.86832793306366,-0.0713098582015756,1
0.16,-1.66213447550754,-1.40049179072578,-1.79601516449512,-3.01057105136682,-0.867885426745562,-0.0713540986538065,1
0.162,-1.66168521430311,-1.40046709848045,-1.79558636648232,-3.01099559945185,-0.86743746604581,-0.0713988701923376,1
0.164,-1.66123048982434,-1.40044250871117,-1.79515191348143,-3.01142527351176,-0.866984059866229,-0.0714442542015442,1
0.166,-1.6607703069071,-1.40041806053851,-1.7947117485104,-3.01186016395539,-0.866525211110482,-0.0714901843176468,1
0.168,-1.6603046720764,-1.40039374577233,-1.79426590649045,-3.01230016743169,-0.86606092833094,-0.0715367301813545,1
0.17,-1.65983359026455,-1.40036960516528,-1.79381432780757,-3.01274537918,-0.865591214425761,-0.0715838219092687,1
0.172,-1.65935706817451,-1.40034562963507,-1.79335704954712,-3.01319569062825,-0.865116078230553,-0.0716315327667713,1
0.174,-1.65887511082996,-1.40032186160168,-1.79289400939435,-3.01365120200068,-0.864635522628806,-0.071679789228981,1
0.176,-1.65838772511298,-1.40029829105048,-1.79242524667202,-3.01411179935538,-0.864149556744099,-0.071728668299534,1
0.178,-1.6578949161371,-1.4002749621057,-1.79195069629978,-3.01457758803904,-0.863658183440696,-0.0717780927081287,1
0.18,-1.65739669096443,-1.40025186378164,-1.7914703999078,-3.01504844859805,-0.863161412134133,-0.0718281433017054,1
0.182,-1.65689305479678,-1.40022904194417,-1.79098428958479,-3.01552449164018,-0.862659245664837,-0.0718787389594678,1
0.184,-1.65638401487723,-1.40020648459733,-1.79049240933899,-3.01600559205711,-0.862151693744318,-0.071929964477882,1
0.186,-1.65586957649432,-1.40018423938644,-1.78999468836224,-3.01649186585741,-0.861638759184503,-0.0719817347794073,1
0.188,-1.65534974707301,-1.40016229326554,-1.78949117311216,-3.01698318213384,-0.861120451996933,-0.072034138717465,1
0.19,-1.65482453198698,-1.40014069569776,-1.7889817898172,-3.01747966243669,-0.860596774960315,-0.0720870871503105,1
0.192,-1.654293938844,-1.40011943254685,-1.78846658745641,-3.01798116991429,-0.860067738390315,-0.072140673096992,1
0.194,-1.65375797310129,-1.40009855513256,-1.78794548922769,-3.01848783180083,-0.859533345027645,-0.0721948032428585,1
0.196,-1.65321664255034,-1.40007804818755,-1.7874185467043,-3.01899950515338,-0.858993605496231,-0.0722495748825332,1
0.198,-1.65266995273028,-1.40005796492754,-1.78688567998581,-3.01951632303341,-0.85844852249395,-0.072304890418479,1
0.2,-1.65211791161728,-1.40003828891266,-1.78634694331317,-3.02003813625866,-0.857898106957163,-0.072360851532153,1
0.202,-1.6515605251408,-1.40001906595583,-1.78580227152878,-3.02056504625204,-0.857342362621251,-0.0724173828361983,1
0.204,-1.65099780052603,-1.40000030640286,-1.78525166790263,-3.02109701025943,-0.856781297478493,-0.0724745107205719,1
0.206,-1.65042974442064,-1.3999820394085,-1.7846950998217,-3.02163406062595,-0.856214917398908,-0.0725322084548656,1
0.208,-1.6498563648424,-1.39996425536617,-1.78413260919759,-3.0221760728623,-0.855643232850835,-0.0725905602310934,1
0.21,-1.64927766757399,-1.39994701342318,-1.78356410643199,-3.02272319834514,-0.855066246384315,-0.0726494549720938,1
0.212,-1.64869366115063,-1.39993029337235,-1.78298965420875,-3.02327526828972,-0.854483969896704,-0.0727090081795678,1
0.214,-1.64810435142238,-1.39991415641759,-1.7824091595433,-3.02383244052666,-0.853896405864997,-0.0727691039978826,1
0.216,-1.64750974711337,-1.39989858100311,-1.78182268809751,-3.02439453940717,-0.853303566517853,-0.0728298627958764,1
0.218,-1.64690985414709,-1.39988363043377,-1.78123014343952,-3.02496172932614,-0.85270545426432,-0.0728911638647181,1
0.22,-1.646304681437,-1.39986928176525,-1.78063159427808,-3.02553382763345,-0.85210208166699,-0.0729531325373032,1
0.222,-1.64569423497826,-1.39985560044608,-1.78002694066208,-3.02611100543998,-0.851493451061761,-0.0730156431332306,1
0.224,-1.64507852387459,-1.39984256209829,-1.77941625442544,-3.02669307293732,-0.850879575349591,-0.0730788260693273,1
0.226,-1.64445755419104,-1.3998302343575,-1.77879943202507,-3.02728020810551,-0.850260456787937,-0.0731425505736997,1
0.228,-1.64383133522251,-1.39981859136626,-1.77817654849931,-3.02787221381933,-0.849636108620598,-0.0732069522685609,1
0.23,-1.64319987351195,-1.39980769055169,-1.77754752030631,-3.02846922545603,-0.849006534460224,-0.0732719304832295,1
0.232,-1.64256317730751,-1.39979754182557,-1.77691235479253,-3.02907118727126,-0.84837174357347,-0.0733375202591365,1
0.234,-1.64192125449169,-1.39978816715475,-1.776271036504,-3.02967809113551,-0.847731743878736,-0.0734037227980979,1
0.236,-1.64127411302041,-1.39977958870963,-1.77562354986171,-3.0302899288449,-0.847086543366438,-0.0734705392842262,1
0.238,-1.64062176091403,-1.39977182884147,-1.77496987918489,-3.03090669209968,-0.846436150091827,-0.0735379709154919,1
0.24,-1.6399642062572,-1.39976491008216,-1.77431000869183,-3.03152837250362,-0.845780572174856,-0.0736060189038456,1
0.242,-1.63930145719874,-1.3997588551439,-1.77364392250069,-3.0321549615634,-0.84511981780006,-0.0736746844753218,1
0.244,-1.63863352195151,-1.39975368691894,-1.77297160463034,-3.03278645068799,-0.844453895216436,-0.0737439688701436,1
0.246,-1.63796040879231,-1.39974942847928,-1.77229303900117,-3.03342283118799,-0.84378281273732,-0.0738138733428292,1
0.248,-1.63728212606173,-1.39974610307638,-1.77160820943593,-3.03406409427504,-0.84310657874026,-0.0738843991622996,1
0.25,-1.63659868216402,-1.39974373414086,-1.77091709966058,-3.03471023106119,-0.842425201666896,-0.0739555476119874,1
0.252,-1.63591008556695,-1.39974234528223,-1.77021969330512,-3.03536123255819,-0.841738690022819,-0.0740273199899474,1
0.254,-1.6352163448017,-1.39974196028857,-1.76951597390447,-3.0360170896769,-0.841047052377454,-0.0740997176089678,1
0.256,-1.63451746846273,-1.39974260312624,-1.76880592489931,-3.03667779322664,-0.840350297363917,-0.0741727417966841,1
0.258,-1.63381346520758,-1.39974429793958,-1.76808952963697,-3.03734333391444,-0.839648433678882,-0.0742463938956927,1
0.26,-1.63310434375682,-1.39974706905061,-1.76736677137231,-3.03801370234449,-0.838941470082448,-0.0743206752636674,1
0.262,-1.63239011289381,-1.39975094095871,-1.7666376332686,-3.03868888901734,-0.838229415397992,-0.0743955872734766,1
0.264,-1.63167078146465,-1.39975593834034,-1.76590209839841,-3.03936888432932,-0.837512278512036,-0.0744711313133019,1
0.266,-1.63094635837796,-1.3997620860487,-1.76516014974452,-3.04005367857177,-0.836790068374093,-0.0745473087867592,1
0.268,-1.63021685260475,-1.39976940911345,-1.76441177020086,-3.04074326193036,-0.836062793996526,-0.0746241211130192,1
0.27,-1.6294822731783,-1.39977793274038,-1.76365694257336,-3.0414376244844,-0.835330464454401,-0.0747015697269318,1
0.272,-1.62874262919394,-1.39978768231109,-1.76289564958097,-3.0421367562061,-0.834593088885326,-0.0747796560791506,1
0.274,-1.62799792980896,-1.3997986833827,-1.76212787385651,-3.04284064695984,-0.833850676489309,-0.0748583816362589,1
0.276,-1.62724818424241,-1.3998109616875,-1.76135359794769,-3.04354928650146,-0.83310323652859,-0.0749377478808985,1
0.278,-1.62649340177495,-1.39982454313268,-1.76057280431801,-3.04426266447748,-0.83235077832749,-0.0750177563118983,1
0.28,-1.62573359174865,-1.39983945379993,-1.75978547534777,-3.04498077042436,-0.831593311272239,-0.0750984084444066,1
0.282,-1.6249687635669,-1.39985571994523,-1.75899159333503,-3.04570359376774,-0.830830844810823,-0.075179705810023,1
0.284,-1.62419892669413,-1.39987336799842,-1.75819114049656,-3.04643112382166,-0.830063388452805,-0.0752616499569334,1
0.286,-1.62342409065575,-1.39989242456294,-1.75738409896889,-3.04716334978779,-0.829290951769161,-0.0753442424500459,1
0.288,-1.62264426503787,-1.39991291641548,-1.75657045080931,-3.04790026075458,-0.828513544392102,-0.0754274848711291,1
0.29,-1.62185945948719,-1.39993487050569,-1.75575017799682,-3.04864184569653,-0.827731176014898,-0.0755113788189516,1
0.292,-1.62106968371078,-1.39995831395579,-1.75492326243325,-3.04938809347331,-0.826943856391699,-0.0755959259094232,1
0.294,-1.6202749474759,-1.3999832740603,-1.75408968594423,-3.05013899282896,-0.826151595337352,-0.0756811277757381,1
0.296,-1.61947526060981,-1.40000977828569,-1.75324943028026,-3.05089453239104,-0.82535440272721,-0.0757669860685206,1
0.298,-1.61867063299959,-1.40003785427005,-1.75240247711779,-3.05165470066976,-0.824552288496948,-0.075853502455971,1
0.3,-1.61786107459191,-1.40006752982277,-1.75154880806026,-3.05241948605712,-0.823745262642367,-0.075940678624015,1
0.302,-1.61704659539286,-1.40009883292418,-1.75068840463919,-3.05318887682607,-0.822933335219193,-0.0760285162764539,1
0.304,-1.61622720546774,-1.40013179172526,-1.74982124831533,-3.05396286112951,-0.822116516342884,-0.0761170171351177,1
0.306,-1.61540291494082,-1.40016643454731,-1.74894732047967,-3.05474142699951,-0.821294816188421,-0.0762061829400188,1
0.308,-1.61457373399517,-1.40020278988156,-1.74806660245467,-3.05552456234627,-0.820468244990101,-0.0762960154495094,1
0.31,-1.61373967287242,-1.40024088638892,-1.74717907549531,-3.05631225495725,-0.819636813041327,-0.0763865164404391,1
0.312,-1.61290074187254,-1.40028075289959,-1.74628472079031,-3.05710449249619,-0.81880053069439,-0.0764776877083163,1
0.314,-1.61205695135364,-1.40032241841275,-1.74538351946324,-3.05790126250213,-0.817959408360252,-0.0765695310674703,1
0.316,-1.6112083117317,-1.40036591209623,-1.74447545257373,-3.05870255238843,-0.817113456508321,-0.076662048351216,1
0.318,-1.61035483348037,-1.40041126328619,-1.74356050111867,-3.05950834944176,-0.816262685666224,-0.076755241412021,1
0.32,-1.60949652713073,-1.40045850148675,-1.74263864603339,-3.06031864082107,-0.815407106419573,-0.0768491121216747,1
0.322,-1.60863340327103,-1.40050765636973,-1.74170986819292,-3.06113341355657,-0.814546729411736,-0.0769436623714593,1
0.324,-1.60776547254647,-1.40055875777426,-1.7407741484132,-3.06195265454863,-0.813681565343586,-0.0770388940723234,1
0.326,-1.60689274565892,-1.40061183570646,-1.73983146745239,-3.06277635056672,-0.812811624973265,-0.0771348091550581,1
0.328,-1.60601523336671,-1.40066692033914,-1.73888180601207,-3.06360448824828,-0.811936919115931,-0.0772314095704745,1
0.33,-1.6051329464843,-1.40072404201148,-1.73792514473861,-3.06443705409765,-0.811057458643502,-0.0773286972895847,1
0.332,-1.6042458958821,-1.40078323122865,-1.73696146422446,-3.06527403448486,-0.810173254484399,-0.0774266743037846,1
0.334,-1.60335409248614,-1.40084451866155,-1.73599074500945,-3.06611541564451,-0.809284317623286,-0.0775253426250387,1
0.336,-1.60245754727782,-1.40090793514645,-1.73501296758219,-3.06696118367454,-0.808390659100794,-0.0776247042860685,1
0.338,-1.60155627129362,-1.40097351168467,-1.73402811238142,-3.06781132453503,-0.807492290013252,-0.0777247613405426,1
